state,city,lat,lon
NY,Petersburgh,42.7495,-73.3401
NY,Phelps,42.9582,-77.0473
NY,Philadelphia,44.1589,-75.7099
NY,Philip Morris,40.75,-73.99
NY,Phillipsport,41.6515,-74.4362
NY,Philmont,42.2485,-73.6463
NY,Phoenicia,42.0848,-74.3154
NY,Phoenix,43.2468,-76.3064
NY,Piercefield,44.2343,-74.556
NY,Piermont,41.0395,-73.9192
NY,Pierrepnt Mnr,43.7334,-76.0543
NY,Pierrepont Manor,43.7334,-76.0543
NY,Piffard,42.8435,-77.8962
NY,Pike,42.5565,-78.1528
NY,Pilot Knob,43.4898,-73.6212
NY,Pine Bush,41.6178,-74.3263
NY,Pine City,42.0419,-76.8815
NY,Pine Hill,42.1331,-74.4802
NY,Pine Island,41.2926,-74.4888
NY,Pine Plains,41.9896,-73.6602
NY,Pine Valley,42.2348,-76.8652
NY,Piseco,43.4481,-74.5263
NY,Pitcher,42.5969,-75.8465
NY,Pittsford,43.0695,-77.5141
NY,Plainview,40.7781,-73.4816
NY,Plainville,43.1577,-76.447
NY,Plandome,40.7934,-73.6888
NY,Plattekill,41.6412,-74.0781
NY,Plattsburgh,44.6891,-73.4567
NY,Pleasant Valley,41.747,-73.8143
NY,Pleasant Vly,41.747,-73.8143
NY,Pleasantville,41.1317,-73.7882
NY,Plessis,44.2774,-75.8496
NY,Plymouth,42.6336,-75.6172
NY,Poestenkill,42.6918,-73.5627
NY,Point Lookout,40.5905,-73.5808
NY,Point O Woods,40.7051,-73.243
NY,Point Vivian,44.3359,-75.9177
NY,Poland,43.2115,-75.0731
NY,Pomona,41.1901,-74.0436
NY,Pompey,42.899,-76.016
NY,Pond Eddy,41.4511,-74.841
NY,Poolville,42.7197,-75.5589
NY,Poplar Ridge,42.7421,-76.6285
NY,Port Byron,43.0427,-76.6449
NY,Port Chester,41.0222,-73.6798
NY,Port Crane,42.1958,-75.7591
NY,Port Ewen,41.8948,-73.9767
NY,Port Gibson,43.0345,-77.1575
NY,Port Henry,44.0465,-73.4705
NY,Port Jeff Sta,40.9297,-73.0538
NY,Port Jefferson,40.9457,-73.0611
NY,Port Jefferson Station,40.9297,-73.0538
NY,Port Jervis,41.4386,-74.6138
NY,Port Kent,44.5264,-73.4092
NY,Port Leyden,43.5802,-75.3263
NY,Port Washington,40.7682,-73.6176
NY,Portageville,42.557,-78.0856
NY,Porter Corners,43.1724,-73.8839
NY,Porter Cors,43.1724,-73.8839
NY,Portland,42.3858,-79.4589
NY,Portlandville,42.5304,-74.9671
NY,Portville,42.0273,-78.3314
NY,Potsdam,44.6645,-74.9747
NY,Pottersville,43.7312,-73.8193
NY,Poughkeepsie,41.7285,-73.8153
NY,Poughquag,41.6194,-73.6783
NY,Pound Ridge,41.2042,-73.5732
NY,Pratts Hollow,42.9863,-75.594
NY,Prattsburgh,42.5224,-77.2983
NY,Prattsville,42.2979,-74.3895
NY,Preble,42.795,-76.2141
NY,Preston Hollow,42.4563,-74.242
NY,Preston Holw,42.4563,-74.242
NY,Prince,40.7255,-73.9983
NY,Prospect,43.3052,-75.1502
NY,Prt Jefferson,40.9457,-73.0611
NY,Prt Washingtn,40.7682,-73.6176
NY,Pulaski,43.5562,-76.1252
NY,Pulteney,42.5233,-77.1691
NY,Pultneyville,43.2836,-77.142
NY,Purchase,41.0384,-73.7156
NY,Purdys,41.3259,-73.6551
NY,Purling,42.2959,-74.0773
NY,Putnam Sta,43.756,-73.4123
NY,Putnam Station,43.756,-73.4123
NY,Putnam Valley,41.3728,-73.8502
NY,Pyrites,44.5148,-75.1858
NY,Quaker Street,42.7318,-74.1854
NY,Queens Village,40.7192,-73.7441
NY,Queens Vlg,40.7192,-73.7441
NY,Queensbury,43.3203,-73.6633
NY,Quogue,40.8226,-72.6012
NY,Rainbow Lake,44.467,-74.1729
NY,Randolph,42.1631,-78.96
NY,Ransomville,43.2286,-78.8982
NY,Raquette Lake,43.8131,-74.6574
NY,Ravena,42.4754,-73.822
NY,Ray Brook,44.2802,-74.0795
NY,Raymondville,44.8287,-74.9798
NY,Reading Center,42.4297,-76.9258
NY,Reading Ctr,42.4297,-76.9258
NY,Red Creek,43.2291,-76.7146
NY,Red Hook,42.0066,-73.8942
NY,Redfield,43.5658,-75.8242
NY,Redford,44.6164,-73.8087
NY,Redwood,44.3211,-75.815
NY,Rego Park,40.7278,-73.8602
NY,Remsen,43.3385,-75.1616
NY,Remsenburg,40.8086,-72.7064
NY,Rensselaer,42.6359,-73.7219
NY,Rensselaer Falls,44.5943,-75.3237
NY,Rensselaerville,42.5133,-74.1474
NY,Rensselaervle,42.5133,-74.1474
NY,Rensslaer Fls,44.5943,-75.3237
NY,Retsof,42.8343,-77.8779
NY,Rexford,42.8524,-73.8701
NY,Rexville,42.0726,-77.6767
NY,Rhinebeck,41.9272,-73.8888
NY,Rhinecliff,41.9151,-73.9517
NY,Richburg,42.0884,-78.1533
NY,Richfield Springs,42.8402,-74.9716
NY,Richfld Spgs,42.8402,-74.9716
NY,Richford,42.3945,-76.1865
NY,Richland,43.5776,-76.0029
NY,Richmond Hill,40.6982,-73.8345
NY,Richmondville,42.6424,-74.571
NY,Richville,44.44,-75.3777
NY,Ridge,40.9018,-72.8881
NY,Ridgemont,43.2126,-77.704
NY,Ridgewood,40.7019,-73.9009
NY,Rifton,41.8403,-74.0306
NY,Riparius,43.6617,-73.8971
NY,Ripley,42.2482,-79.7121
NY,Riverhead,40.9262,-72.652
NY,Rochdale Village,40.6775,-73.7758
NY,Rochdale Vlg,40.6775,-73.7758
NY,Rochester,43.1937,-77.6333
NY,Rock City Falls,43.0662,-73.9215
NY,Rock City Fls,43.0662,-73.9215
NY,Rock Glen,42.6742,-78.0845
NY,Rock Hill,41.6134,-74.5872
NY,Rock Stream,42.4485,-76.9364
NY,Rock Tavern,41.4575,-74.1659
NY,Rockaway Bch,40.6076,-73.8198
NY,Rockaway Beach,40.6076,-73.8198
NY,Rockaway Park,40.5766,-73.8428
NY,Rockaway Point,40.5594,-73.9067
NY,Rockaway Pt,40.5594,-73.9067
NY,Rockville Center,40.75,-73.57
NY,Rockville Centre,40.6771,-73.6217
NY,Rockville Ctr,40.6771,-73.6217
NY,Rocky Point,40.9492,-72.9357
NY,Rodman,43.8622,-75.8719
NY,Roessleville,42.7198,-73.8207
NY,Rome,43.2245,-75.4479
NY,Romulus,42.7497,-76.8449
NY,Ronkonkoma,40.8075,-73.1507
NY,Roosevelt,40.6802,-73.5867
NY,Roosevelt Isl,40.7618,-73.9505
NY,Roosevelt Island,40.7618,-73.9505
NY,Rooseveltown,44.9728,-74.731
NY,Roscoe,41.9609,-74.9346
NY,Rose,43.1448,-76.8608
NY,Roseboom,42.708,-74.8025
NY,Rosedale,40.6633,-73.7456
NY,Rosendale,41.8402,-74.073
NY,Roslyn,40.7984,-73.6477
NY,Roslyn Heights,40.7845,-73.6403
NY,Roslyn Hts,40.7845,-73.6403
NY,Rossburg,42.557,-78.0856
NY,Rotterdam,42.7904,-73.9809
NY,Rotterdam Jct,42.8745,-74.0465
NY,Rotterdam Junction,42.8745,-74.0465
NY,Round Lake,42.9247,-73.7859
NY,Round Top,42.2678,-74.0523
NY,Rouses Point,44.9884,-73.3691
NY,Roxbury,42.2957,-74.5631
NY,Ruby,42.0176,-74.0079
NY,Rush,42.9966,-77.6665
NY,Rushford,42.3923,-78.2536
NY,Rushville,42.7597,-77.2395
NY,Russell,44.3824,-75.1043
NY,Rvc,40.75,-73.57
NY,Rye,40.9734,-73.6907
NY,Rye Brook,41.0222,-73.6798
NY,S Bethlehem,42.5317,-73.8473
NY,S Bloomng Grv,41.4093,-74.1951
NY,S Cheek,42.8853,-78.7462
NY,S Edmeston,42.6224,-75.3474
NY,S Fallsburg,41.7042,-74.6444
NY,S Farmingdale,40.7315,-73.4327
NY,S Floral Park,40.7236,-73.7058
NY,S Glens Falls,43.2836,-73.6294
NY,S Hempstead,40.7049,-73.6176
NY,S Huntington,40.8143,-73.3634
NY,S Jamesport,40.9365,-72.5773
NY,S Kortright,42.377,-74.7259
NY,S New Berlin,42.5295,-75.3852
NY,S Ozone Park,40.6753,-73.8078
NY,S Richmond Hl,40.6884,-73.8228
NY,S Schodack,42.5376,-73.7071
NY,S Setauket,40.8705,-73.0822
NY,S Westerlo,42.4113,-74.0222
NY,Sabael,43.7284,-74.3057
NY,Sackets Harbor,43.9398,-76.105
NY,Sackets Hbr,43.9398,-76.105
NY,Sag Harbor,40.982,-72.3067
NY,Sagaponack,40.9305,-72.2707
NY,Saint Albans,40.6801,-73.7588
NY,Saint Bonaventure,42.0803,-78.475
NY,Saint Huberts,44.2024,-73.7731
NY,Saint James,40.8813,-73.1591
NY,Saint Johnsville,43.017,-74.646
NY,Saint Regis Falls,44.6578,-74.5155
NY,Saint Remy,41.9697,-74.0668
NY,Salamanca,42.1604,-78.7304
NY,Salem,43.1828,-73.3327
NY,Salisbury Center,43.1625,-74.7809
NY,Salisbury Ctr,43.1625,-74.7809
NY,Salisbury Mills,41.4497,-74.1214
NY,Salisbury Mls,41.4497,-74.1214
NY,Salt Point,41.805,-73.8013
NY,Saltaire,40.7051,-73.243
NY,Sanborn,43.1419,-78.8785
NY,Sand Lake,42.6379,-73.4989
NY,Sands Point,40.835,-73.6964
NY,Sandusky,42.4894,-78.3586
NY,Sandy Creek,43.6517,-76.1264
NY,Sangerfield,42.9162,-75.3545
NY,Sanitaria Spg,42.1958,-75.7591
NY,Sanitaria Springs,42.1958,-75.7591
NY,Saranac,44.7032,-73.7481
NY,Saranac Lake,44.3243,-74.133
NY,Saratoga Spgs,43.0708,-73.7408
NY,Saratoga Springs,43.0708,-73.7408
NY,Sardinia,42.5323,-78.5172
NY,Saugerties,42.0738,-73.9797
NY,Sauquoit,43.0073,-75.2626
NY,Savannah,43.0934,-76.7565
NY,Savona,42.3041,-77.2083
NY,Sayville,40.7459,-73.0859
NY,Scarborough,41.1444,-73.835
NY,Scarsdale,41.0062,-73.8034
NY,Schaghticoke,42.9144,-73.6154
NY,Schenectady,42.8133,-73.9481
NY,Schenevus,42.59,-74.8149
NY,Schodack Landing,42.4816,-73.748
NY,Schodack Lndg,42.4816,-73.748
NY,Schoharie,42.6615,-74.3047
NY,Schroon Lake,43.8412,-73.7674
NY,Schuyler,43.044,-75.1072
NY,Schuyler Falls,44.6287,-73.5579
NY,Schuyler Fls,44.6287,-73.5579
NY,Schuyler Lake,42.7758,-75.0485
NY,Schuylerville,43.0878,-73.6007
NY,Scio,42.1697,-77.99
NY,Scipio Center,42.7708,-76.5862
NY,Scotchtown,41.4699,-74.4076
NY,Scotia,42.88,-73.9913
NY,Scottsburg,42.6649,-77.701
NY,Scottsville,43.0246,-77.7743
NY,Sea Cliff,40.846,-73.6436
NY,Seaford,40.6795,-73.491
NY,Selden,40.8699,-73.0448
NY,Select And Save,40.67,-73.7
NY,Selkirk,42.5486,-73.8129
NY,Seneca Castle,42.887,-77.0961
NY,Seneca Falls,42.9094,-76.7925
NY,Sennett,42.93,-76.5626
NY,Setauket,40.9426,-73.1116
NY,Severance,43.8759,-73.7304
NY,Shady,42.0406,-74.1551
NY,Shandaken,42.1363,-74.3774
NY,Sharon Spgs,42.7634,-74.5919
NY,Sharon Springs,42.7634,-74.5919
NY,Shelter Is,41.064,-72.3366
NY,Shelter Is Ht,41.084,-72.3559
NY,Shelter Island,41.064,-72.3366
NY,Shelter Island Heights,41.084,-72.3559
NY,Shenorock,41.3287,-73.7423
NY,Sherburne,42.6859,-75.483
NY,Sheridan,42.489,-79.239
NY,Sherman,42.1631,-79.5857
NY,Sherrill,43.0704,-75.599
NY,Shinhopple,42.0508,-75.0376
NY,Shirley,40.8015,-72.8676
NY,Shokan,41.9767,-74.2119
NY,Shoreham,40.9485,-72.8927
NY,Shortsville,42.9761,-77.2439
NY,Shrub Oak,41.3286,-73.8273
NY,Shushan,43.1106,-73.3231
NY,Sidney,42.3074,-75.3908
NY,Sidney Center,42.2441,-75.2871
NY,Siena,42.713,-73.7739
NY,Silver Bay,43.6978,-73.5071
NY,Silver Creek,42.5357,-79.1628
NY,Silver Lake,42.6929,-78.0224
NY,Silver Spgs,42.6742,-78.0845
NY,Silver Springs,42.6742,-78.0845
NY,Sinclairville,42.2455,-79.2673
NY,Skan Falls,42.9931,-76.456
NY,Skaneateles,42.9258,-76.4052
NY,Skaneateles Falls,42.9931,-76.456
NY,Slate Hill,41.376,-74.4847
NY,Slaterville Springs,42.4025,-76.3608
NY,Slatervle Spg,42.4025,-76.3608
NY,Sleepy Hollow,41.0897,-73.844
NY,Slingerlands,42.6485,-73.8711
NY,Sloan,42.8946,-78.8245
NY,Sloansville,42.7599,-74.3642
NY,Sloatsburg,41.1575,-74.2008
NY,Smallwood,41.6615,-74.8178
NY,Smith Point,40.8015,-72.8676
NY,Smithboro,42.0395,-76.4004
NY,Smithtown,40.8387,-73.2048
NY,Smithville,43.8062,-76.049
NY,Smithville Flats,42.3989,-75.8237
NY,Smithvle Flts,42.3989,-75.8237
NY,Smyrna,42.6896,-75.6121
NY,Snyder,42.954,-78.8032
NY,So Plymouth,42.6053,-75.633
NY,Sodus,43.2217,-77.0514
NY,Sodus Center,43.2217,-77.0514
NY,Sodus Point,43.2546,-76.9835
NY,Solsville,42.9106,-75.5177
NY,Solvay,43.0847,-76.2405
NY,Somers,41.3346,-73.6951
NY,Sonyea,42.679,-77.8272
NY,Sound Beach,40.9567,-72.9742
NY,South Bethlehem,42.5317,-73.8473
NY,South Butler,43.1344,-76.7656
NY,South Byron,43.0416,-78.0573
NY,South Cairo,42.2681,-73.9554
NY,South Cheektowaga,42.8853,-78.7462
NY,South Colton,44.5041,-74.8607
NY,South Corning,42.1383,-77.0475
NY,South Dayton,42.3718,-79.0501
NY,South Edmeston,42.6224,-75.3474
NY,South Fallsburg,41.7042,-74.6444
NY,South Farmingdale,40.7315,-73.4327
NY,South Floral Park,40.7236,-73.7058
NY,South Glens Falls,43.2836,-73.6294
NY,South Hempstead,40.7049,-73.6176
NY,South Huntington,40.8143,-73.3634
NY,South Jamesport,40.9365,-72.5773
NY,South Kortright,42.377,-74.7259
NY,South Lima,42.8554,-77.6876
NY,South New Berlin,42.5295,-75.3852
NY,South Otselic,42.6626,-75.7669
NY,South Ozone Park,40.6753,-73.8078
NY,South Plymouth,42.6053,-75.633
NY,South Richmond Hill,40.6884,-73.8228
NY,South Rutland,43.8801,-75.6839
NY,South Salem,41.2553,-73.5402
NY,South Schodack,42.5376,-73.7071
NY,South Setauket,40.8705,-73.0822
NY,South Wales,42.7063,-78.5452
NY,South Westerlo,42.4113,-74.0222
NY,Southampton,40.8943,-72.3999
NY,Southfields,41.248,-74.1762
NY,Southold,41.0555,-72.429
NY,Sparkill,41.0256,-73.9229
NY,Sparrow Bush,41.4443,-74.7213
NY,Sparrowbush,41.4443,-74.7213
NY,Speculator,43.5042,-74.3667
NY,Spencer,42.2467,-76.4899
NY,Spencerport,43.1895,-77.8043
NY,Spencertown,42.3091,-73.5008
NY,Speonk,40.8195,-72.7054
NY,Sprakers,42.8484,-74.4536
NY,Spring Brook,42.8072,-78.6676
NY,Spring Glen,41.6639,-74.4245
NY,Spring Valley,41.1158,-74.0474
NY,Springfield Center,42.8388,-74.859
NY,Springfield Gardens,40.6645,-73.7559
NY,Springfld Ctr,42.8388,-74.859
NY,Springville,42.52,-78.6847
NY,Springwater,42.6776,-77.5775
NY,Sprngfld Gdns,40.6645,-73.7559
NY,St Bonas,42.0803,-78.475
NY,St Johnsville,43.017,-74.646
NY,St Regis Fls,44.6578,-74.5155
NY,Staatsburg,41.8502,-73.8988
NY,Stafford,42.9829,-78.0898
NY,Stamford,42.4174,-74.6098
NY,Stanfordville,41.8877,-73.6945
NY,Stanley,42.8303,-77.1207
NY,Star Lake,44.1578,-75.033
NY,Staten Island,40.5868,-74.1466
NY,Steamburg,42.082,-78.9177
NY,Stela Niagara,43.1859,-79.032
NY,Stella Niagara,43.1859,-79.032
NY,Stephentown,42.5671,-73.3947
NY,Sterling,43.3296,-76.6747
NY,Sterling Forest,41.1823,-74.3184
NY,Sterling Frst,41.1823,-74.3184
NY,Stewart Manor,40.7245,-73.6487
NY,Stillwater,43.0019,-73.6609
NY,Stittville,43.2229,-75.2899
NY,Stockton,42.3182,-79.3758
NY,Stone Ridge,41.8616,-74.1697
NY,Stony Brook,40.9162,-73.1343
NY,Stony Creek,43.4214,-73.9495
NY,Stony Point,41.2292,-73.9962
NY,Stormville,41.5512,-73.7255
NY,Stottville,42.2857,-73.7335
NY,Stow,42.1557,-79.4122
NY,Stratford,43.1791,-74.6768
NY,Strykersville,42.7249,-78.4347
NY,Stuyvesant,42.3596,-73.7613
NY,Stuyvesant Falls,42.344,-73.7348
NY,Stuyvesant Fl,42.344,-73.7348
NY,Stuyvesant Plaza,42.7003,-73.8575
NY,Stuyvsnt Plz,42.7003,-73.8575
NY,Suffern,41.1177,-74.1241
NY,Sugar Loaf,41.3232,-74.2886
NY,Summit,42.535,-74.5452
NY,Summitville,41.6215,-74.4507
NY,Sundown,41.8807,-74.5127
NY,Sunnyside,40.7436,-73.9216
NY,Surprise,42.3851,-73.9587
NY,Swain,42.4773,-77.889
NY,Swan Lake,41.7285,-74.8341
NY,Swormville,43.0429,-78.6988
NY,Sylvan Beach,43.1965,-75.7305
NY,Syosset,40.8146,-73.5024
NY,Syracuse,43.0481,-76.1592
NY,Taberg,43.3366,-75.6027
NY,Taconic Lake,42.7495,-73.3401
NY,Taghkanic,42.1331,-73.7194
NY,Tahawus,43.9697,-74.1662
NY,Tallman,41.1112,-74.0999
NY,Tannersville,42.2212,-74.1345
NY,Tappan,41.0278,-73.9491
NY,Tarrytown,41.0897,-73.844
NY,Thendara,43.7001,-75.0018
NY,Theresa,44.2113,-75.8014
NY,Thiells,41.2078,-74.0154
NY,Thompson Rdg,41.575,-74.3225
NY,Thompson Ridge,41.575,-74.3225
NY,Thompsonville,41.6681,-74.6252
NY,Thomson,43.0947,-73.503
NY,Thornwood,41.1182,-73.7733
NY,Thous Is Pk,44.2898,-76.0262
NY,Thousand Island Park,44.2898,-76.0262
NY,Thousnd Is Pk,44.2898,-76.0262
NY,Three Mile Bay,44.0551,-76.2689
NY,Three Mle Bay,44.0551,-76.2689
NY,Thurman,43.5003,-73.792
NY,Ticonderoga,43.8688,-73.5438
NY,Tillson,41.8338,-74.0626
NY,Tioga Center,42.0562,-76.348
NY,Tivoli,42.0579,-73.9025
NY,Tn Of Tona,42.9725,-78.861
NY,Tomkins Cove,41.2598,-73.9892
NY,Tonawanda,42.992,-78.8642
NY,Town Of Tonawanda,42.9725,-78.861
NY,Treadwell,42.363,-75.0588
NY,Tribes Hill,42.9554,-74.2851
NY,Trinity,40.7085,-74.0135
NY,Troupsburg,42.0501,-77.5502
NY,Trout Creek,42.2037,-75.2793
NY,Troy,42.7491,-73.6753
NY,Trumansburg,42.521,-76.6681
NY,Truxton,42.7085,-76.0189
NY,Tuckahoe,40.9569,-73.8198
NY,Tully,42.807,-76.1394
NY,Tunnel,42.2147,-75.7277
NY,Tupper Lake,44.232,-74.4905
NY,Turin,43.6441,-75.4132
NY,Tuscarora,42.6835,-77.8664
NY,Tuxedo Park,41.1925,-74.2159
NY,Twn Palm Tree,41.3286,-74.1885
NY,Tyrone,42.3994,-77.0268
NY,Ulster Park,41.8651,-73.9948
NY,Unadilla,42.3252,-75.3366
NY,Union Hill,43.2228,-77.3717
NY,Union Springs,42.8335,-76.674
NY,Uniondale,40.7191,-73.5956
NY,Unionville,41.302,-74.5615
NY,Upper Jay,44.3364,-73.7757
NY,Upper Saint Regis,44.3375,-74.2381
NY,Upper St Reg,44.3375,-74.2381
NY,Upton,40.8678,-72.8822
NY,Utica,43.0997,-75.232
NY,Vails Gate,41.4641,-74.0591
NY,Valatie,42.4321,-73.6683
NY,Valhalla,41.0856,-73.7776
NY,Valley Cottage,41.1183,-73.943
NY,Valley Falls,42.8855,-73.5437
NY,Valley Stream,40.6636,-73.7087
NY,Valois,42.4966,-76.8786
NY,Van Buren Bay,42.4877,-79.3283
NY,Van Buren Point,42.4511,-79.4154
NY,Van Buren Pt,42.4511,-79.4154
NY,Van Etten,42.2085,-76.5717
NY,Van Hornesville,42.8951,-74.8276
NY,Van Hornesvle,42.8951,-74.8276
NY,Varysburg,42.7459,-78.3167
NY,Venice Center,42.7708,-76.5862
NY,Verbank,41.7227,-73.7184
NY,Vermontville,44.4601,-74.0573
NY,Vernon,43.0945,-75.5627
NY,Vernon Center,43.0443,-75.521
NY,Verona,43.1473,-75.5724
NY,Verona Beach,43.1885,-75.7126
NY,Verplanck,41.2548,-73.9587
NY,Versailles,42.5189,-78.9959
NY,Vestal,42.0811,-76.0328
NY,Veterans Administration,42.3575,-77.3028
NY,Veterans Admn,42.3575,-77.3028
NY,Victor,42.9866,-77.418
NY,Victory Mills,43.0884,-73.5917
NY,Village Of Garden City,40.7245,-73.6487
NY,Vlg Gdn City,40.7245,-73.6487
NY,Vly Cottage,41.1183,-73.943
NY,Voorheesville,42.6431,-73.9448
NY,W Amherst,43.0408,-78.7812
NY,W Bloomfield,42.9063,-77.5531
NY,W Brentwood,40.7809,-73.2503
NY,W Burlington,42.7043,-75.1849
NY,W Clarksville,42.1227,-78.2213
NY,W Coxsackie,42.4029,-73.8283
NY,W Davenport,42.4459,-74.9632
NY,W Gilgo Beach,40.6957,-73.3257
NY,W Hampton Bch,40.8295,-72.6473
NY,W Harrison,41.0517,-73.7304
NY,W Haverstraw,41.209,-73.9821
NY,W Hempstead,40.6929,-73.6539
NY,W Henrietta,43.0397,-77.6871
NY,W Sand Lake,42.638,-73.6109
NY,W Stockholm,44.7137,-74.9008
NY,W Windsor,42.0759,-75.6405
NY,Waccabuc,41.3032,-73.6032
NY,Waddington,44.8564,-75.2049
NY,Wadhams,44.205,-73.4702
NY,Wading River,40.952,-72.8348
NY,Wadsworth,42.8435,-77.8962
NY,Wainscott,40.9396,-72.2425
NY,Walden,41.5596,-74.1764
NY,Wales Center,42.7684,-78.53
NY,Walker Valley,41.6337,-74.3779
NY,Wall Street,40.7056,-74.0083
NY,Wallace,42.3679,-77.4641
NY,Wallkill,41.616,-74.1439
NY,Walton,42.1756,-75.1532
NY,Walworth,43.1402,-77.2858
NY,Wampsville,43.0753,-75.7069
NY,Wanakena,44.1408,-74.9125
NY,Wantagh,40.685,-73.5103
NY,Wappingers Falls,41.595,-73.8876
NY,Wappingers Fl,41.595,-73.8876
NY,Warners,43.0932,-76.2904
NY,Warnerville,42.6604,-74.5074
NY,Warrensburg,43.5003,-73.792
NY,Warsaw,42.741,-78.1429
NY,Warwick,41.2656,-74.3604
NY,Washingtn Mls,43.0538,-75.2716
NY,Washington Mills,43.0538,-75.2716
NY,Washingtonville,41.4237,-74.1601
NY,Washingtonvle,41.4237,-74.1601
NY,Wassaic,41.7759,-73.5544
NY,Water Mill,40.9209,-72.3491
NY,Waterford,42.81,-73.6995
NY,Waterloo,42.9045,-76.8755
NY,Waterport,43.3326,-78.243
NY,Watertown,43.9728,-75.8543
NY,Waterville,42.9332,-75.3815
NY,Watervliet,42.7298,-73.7123
NY,Watkins Glen,42.3771,-76.9022
NY,Wave Crest,40.6054,-73.7551
NY,Waverly,42.0172,-76.5333
NY,Wawarsing,41.7606,-74.3535
NY,Wayland,42.5593,-77.5906
NY,Wayne,42.4741,-77.0977
NY,Webster,43.2196,-77.4616
NY,Webster Crossing,42.6776,-77.5775
NY,Webster Xing,42.6776,-77.5775
NY,Weedsport,43.0489,-76.5425
NY,Wellesley Is,44.3241,-75.9889
NY,Wellesley Island,44.3241,-75.9889
NY,Wells,43.4012,-74.2886
NY,Wells Bridge,42.3709,-75.2486
NY,Wellsburg,42.0273,-76.7723
NY,Wellsville,42.1108,-77.9419
NY,West Amherst,43.0408,-78.7812
NY,West Babylon,40.7159,-73.3544
NY,West Bangor,44.8532,-74.4191
NY,West Bloomfield,42.9063,-77.5531
NY,West Brentwood,40.7809,-73.2503
NY,West Burlington,42.7043,-75.1849
NY,West Camp,42.1231,-73.9349
NY,West Charlton,42.9387,-74.1882
NY,West Chazy,44.797,-73.5112
NY,West Clarksville,42.1227,-78.2213
NY,West Copake,42.09,-73.58
NY,West Coxsackie,42.4029,-73.8283
NY,West Danby,42.2467,-76.4899
NY,West Davenport,42.4459,-74.9632
NY,West Eaton,42.8545,-75.656
NY,West Edmeston,42.7868,-75.3149
NY,West Ellicott,42.0928,-79.244
NY,West Exeter,42.8826,-75.1835
NY,West Falls,42.7053,-78.6779
NY,West Fishkill,41.595,-73.8876
NY,West Fulton,42.5506,-74.4631
NY,West Gilgo Beach,40.6957,-73.3257
NY,West Harrison,41.0517,-73.7304
NY,West Haverstraw,41.209,-73.9821
NY,West Hempstead,40.6929,-73.6539
NY,West Henrietta,43.0397,-77.6871
NY,West Hurley,41.9973,-74.1049
NY,West Islip,40.7117,-73.3007
NY,West Kill,42.2046,-74.362
NY,West Lebanon,42.4862,-73.4662
NY,West Leyden,43.4597,-75.5127
NY,West Monroe,43.2882,-76.0797
NY,West Nyack,41.0973,-73.9768
NY,West Oneonta,42.5011,-75.1409
NY,West Park,41.7953,-73.9809
NY,West Point,41.393,-73.9648
NY,West Rush,42.9966,-77.6665
NY,West Sand Lake,42.638,-73.6109
NY,West Sayville,40.732,-73.1
NY,West Seneca,42.8485,-78.7968
NY,West Shokan,41.9673,-74.2871
NY,West Stockholm,44.7137,-74.9008
NY,West Valley,42.4315,-78.628
NY,West Windsor,42.0759,-75.6405
NY,West Winfield,42.8826,-75.1835
NY,Westbrookville,41.4987,-74.5585
NY,Westbrookvlle,41.4987,-74.5585
NY,Westbury,40.7588,-73.58
NY,Westdale,43.4117,-75.8226
NY,Westerlo,42.5156,-74.0394
NY,Westernville,43.3294,-75.3151
NY,Westfield,42.322,-79.5726
NY,Westford,42.6809,-74.7653
NY,Westgate,43.1216,-77.7311
NY,Westhampton,40.818,-72.6699
NY,Westhampton Beach,40.8295,-72.6473
NY,Westmoreland,43.1017,-75.4533
NY,Westons Mills,42.0621,-78.378
NY,Westport,44.205,-73.4702
NY,Westtown,41.3214,-74.5529
NY,Wevertown,43.6313,-73.9364
NY,Whallonsburg,44.2807,-73.3731
NY,Wheatley Heights,40.7523,-73.3761
NY,Wheatley Hts,40.7523,-73.3761
NY,Whippleville,44.8057,-74.2523
NY,White Creek,42.9808,-73.3522
NY,White Lake,41.6485,-74.8654
NY,White Plains,41.0458,-73.7643
NY,White Sulphur Springs,41.8002,-74.8286
NY,Whiteface Mountain,44.3755,-73.8431
NY,Whiteface Mtn,44.3755,-73.8431
NY,Whitehall,43.5531,-73.3864
NY,Whitesboro,43.1158,-75.3095
NY,Whitestone,40.7851,-73.8096
NY,Whitesville,42.0456,-77.8106
NY,Whitney Point,42.3384,-75.9522
NY,Wht Sphr Spgs,41.8002,-74.8286
NY,Wiccopee,41.5603,-73.7939
NY,Willard,42.6835,-76.8724
NY,Willet,42.452,-75.9014
NY,Williamson,43.2421,-77.17
NY,Williamstown,43.4106,-75.9044
NY,Williamsville,42.8684,-78.8182
NY,Williston Park,40.7592,-73.6449
NY,Williston Pk,40.7592,-73.6449
NY,Willow,42.0849,-74.2407
NY,Willsboro,44.3604,-73.3963
NY,Willseyville,42.3029,-76.3897
NY,Wilmington,44.3755,-73.8431
NY,Wilson,43.2968,-78.8244
NY,Wilton,43.1803,-73.7053
NY,Windham,42.3175,-74.262
NY,Windsor,42.0759,-75.6405
NY,Wingdale,41.6538,-73.5556
NY,Winthrop,44.7583,-74.8066
NY,Witherbee,44.0827,-73.5306
NY,Wolcott,43.2341,-76.8217
NY,Woodbourne,41.7708,-74.5928
NY,Woodbury,40.8154,-73.4716
